comment,label
Tera dimag kharab hai yaar.,severe
"Gandu aadmi, hat pagle. 😂",severe
"Hi Great work, keep it up! 😒",safe
"Hello Good job yaar, shandar!",safe
I agree with you on this point.,safe
"Kya bakwaas likhta hai tu, band kar. Abhi 😂😂!!!",severe
Interesting point — mujhe pasand aaya.,safe
I agree with you on this point. 😒,safe
Tu bilkul chutiya hai. 😒!!,severe
"This helped me a lot, thanks.",safe
I agree with you on this point. 😂😂,safe
I agree with you on this point. 🙏,safe
Useful info — saved it 🙏,safe
"Bas ab aur sunna nahi, tum saale paagal ho. 🙄!",severe
"Bas ab aur sunna nahi, tum saale paagal ho. 🙄",severe
Ghatiya kaam kiya tumne.,warning
Interesting point — mujhe pasand aaya.,safe
"Saala bakwas banda, hat ja.",severe
Tera dimag kharab hai yaar.,severe
"Gandu aadmi, hat pagle. Saala 👍",severe
"Arey Please bhai, thoda mature bano.",warning
"Bas ab aur sunna nahi, tum saale paagal ho. 😊",severe
Hello Interesting point — mujhe pasand aaya. 👌,safe
Hi Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Hey , shaam karo 🙂",safe
Stop karo ye faltu posts.,warning
"Great work, keep it up! 😒",safe
"Arre Tumse expect nahi tha, thoda behtar karo. 👍",warning
Useful info — saved it 🙏,safe
Tu bilkul chutiya hai. 😡,severe
Tera dimag kharab hai yaar. Hatao 👌,severe
"Good job yaar, shandar! 🙏",safe
"Bas ab aur sunna nahi, tum saale paagal ho. 😂",severe
Ghatiya insaan ho tum. 😒,severe
Interesting point — mujhe pasand aaya.,safe
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
"Great work, keep it up! 😒",safe
Jyada bakwaas mat kar yaar.,warning
"Hey , shaam karo 🙂",safe
"Itna bekaar kaam, tumhe sharam nahi aati? Saala 🙄!!",severe
I agree with you on this point.,safe
"Arre Please bhai, thoda mature bano.",warning
"Aise mat bolo, ajeeb lagta hai.",warning
Interesting point — mujhe pasand aaya.,safe
Arre Ghatiya kaam kiya tumne. 🙂,warning
"Arey Please bhai, thoda mature bano.",warning
"Good job yaar, shandar!",safe
"Thanks for sharing, bahut useful hai.",safe
"Saala bakwas banda, hat ja. Abhi 😒!!",severe
Tujhse badi bewakoofi kisi mein nahi.,severe
"Tumhara koi ilaaj nahi, bas ruk ja. 🙄!!",severe
"This helped me a lot, thanks.",safe
Jyada bakwaas mat kar yaar.,warning
"Arre Please bhai, thoda mature bano. 😂",warning
Hello Interesting point — mujhe pasand aaya. 🙏,safe
"Saala bakwas banda, hat ja.",severe
"Arey Bakwas band kar, samajh nahi aata kya? 😡",warning
Interesting point — mujhe pasand aaya. 😂,safe
Arey Ghatiya kaam kiya tumne.,warning
Hi Useful info — saved it 🙏 🙄,safe
"Arey Aise mat bolo, ajeeb lagta hai. bas 🙂",warning
"Arre Aise mat bolo, ajeeb lagta hai. 😒",warning
Interesting point — mujhe pasand aaya.,safe
"This helped me a lot, thanks.",safe
"Itna bekaar kaam, tumhe sharam nahi aati? 😒!!",severe
"Bakwas band kar, samajh nahi aata kya? abhi 😒",warning
"Thanks for sharing, bahut useful hai.",safe
"Hi Thanks for sharing, bahut useful hai. 😊",safe
Hello Can you explain this please? kya kar rahe ho?  👌,safe
Tujhse badi bewakoofi kisi mein nahi.!!,severe
"Hey , shaam karo 🙂",safe
"Arre Tumse expect nahi tha, thoda behtar karo.",warning
"Good job yaar, shandar!",safe
Hello Can you explain this please? kya kar rahe ho? ,safe
"Bakwas band kar, samajh nahi aata kya?",warning
Tu bilkul chutiya hai. Bhag 😂😂,severe
"Saala bakwas banda, hat ja.",severe
"Hi Hey , shaam karo 🙂",safe
"Chalo theek hai, par agli baar dhyaan rakho. abhi 😊",warning
"Thanks for sharing, bahut useful hai.",safe
"Tumhara koi ilaaj nahi, bas ruk ja.",severe
Interesting point — mujhe pasand aaya. 😊,safe
"Tumhara koi ilaaj nahi, bas ruk ja. 👍",severe
"Hi This helped me a lot, thanks. 🙄",safe
"Hello Great work, keep it up! 😒 😒",safe
"Tu thoda sudhar, yaar.",warning
"Hello Good job yaar, shandar!",safe
"Arey Aise mat bolo, ajeeb lagta hai. 😡",warning
"Bas ab aur sunna nahi, tum saale paagal ho. 😡",severe
"Gandu aadmi, hat pagle. 👍",severe
"Hello Great work, keep it up! 😒",safe
Tujhse badi bewakoofi kisi mein nahi. Hatao 😂😂,severe
"Hi This helped me a lot, thanks.",safe
"Arre Tu thoda sudhar, yaar.",warning
"Tumhara koi ilaaj nahi, bas ruk ja. 😡",severe
"Gandu aadmi, hat pagle. 😂😂",severe
"Arey Tu thoda sudhar, yaar. 🙏",warning
Tujhse badi bewakoofi kisi mein nahi. 😡,severe
"Bas ab aur sunna nahi, tum saale paagal ho.",severe
"Kya bakwaas likhta hai tu, band kar.!!",severe
Tera dimag kharab hai yaar. 🙂!!,severe
"Hi Good job yaar, shandar!",safe
"Chalo theek hai, par agli baar dhyaan rakho.",warning
"Bas ab aur sunna nahi, tum saale paagal ho. 😡!!",severe
"Arre Ye baat bilkul galat hai, soch lo.",warning
Tu bilkul chutiya hai. 😒,severe
Arre Ghatiya kaam kiya tumne. 😂😂,warning
"Kya bakwaas likhta hai tu, band kar.",severe
"Tu thoda sudhar, yaar.",warning
Stop karo ye faltu posts.,warning
"Kya bakwaas likhta hai tu, band kar.",severe
"Kya bakwaas likhta hai tu, band kar.",severe
Hi Useful info — saved it 🙏,safe
"Gandu aadmi, hat pagle. 🙏!!!",severe
"Arre Aise mat bolo, ajeeb lagta hai.",warning
Tujhse badi bewakoofi kisi mein nahi.,severe
Ghatiya kaam kiya tumne.,warning
Tujhse badi bewakoofi kisi mein nahi. Bhag 😊!!,severe
"Itna bekaar kaam, tumhe sharam nahi aati? 😊",severe
"Please bhai, thoda mature bano. 😂",warning
Ghatiya insaan ho tum. 😂😂!,severe
"Hello Great work, keep it up! 😒",safe
"Hey Hey , shaam karo 🙂 Nice",safe
"Tumse expect nahi tha, thoda behtar karo.",warning
"This helped me a lot, thanks.",safe
"Hey , shaam karo 🙂 Thanks",safe
"Bas ab aur sunna nahi, tum saale paagal ho. 😊",severe
"Tumhara koi ilaaj nahi, bas ruk ja. 😊",severe
"Hey , shaam karo 🙂 😂",safe
Ghatiya insaan ho tum.,severe
Hello I agree with you on this point.,safe
"Gandu aadmi, hat pagle. Abhi 😂😂",severe
Ghatiya kaam kiya tumne. 🙄,warning
"Gandu aadmi, hat pagle.!",severe
"Tumhara koi ilaaj nahi, bas ruk ja. 🙂!!",severe
"Bas ab aur sunna nahi, tum saale paagal ho. 🙏!!!",severe
Useful info — saved it 🙏,safe
"Arey Bakwas band kar, samajh nahi aata kya?",warning
Kya aap isko thoda aur detail mein bata sakte ho? 😊,safe
Jyada bakwaas mat kar yaar.,warning
Ghatiya insaan ho tum.,severe
Arre Jyada bakwaas mat kar yaar. 😊,warning
"Arey Ye baat bilkul galat hai, soch lo.",warning
"Tumhara koi ilaaj nahi, bas ruk ja. 😂😂",severe
"Arey Aise mat bolo, ajeeb lagta hai. 😂😂",warning
"Kya bakwaas likhta hai tu, band kar. 👍",severe
"Hello Hey , shaam karo 🙂",safe
"Good job yaar, shandar!",safe
"Chalo theek hai, par agli baar dhyaan rakho. 😒",warning
Tera dimag kharab hai yaar. 👌,severe
I agree with you on this point.,safe
Tu bilkul chutiya hai. 😂😂,severe
Interesting point — mujhe pasand aaya.,safe
"Ye baat bilkul galat hai, soch lo.",warning
"Hello Hey , shaam karo 🙂",safe
"Chalo theek hai, par agli baar dhyaan rakho. 🙂",warning
Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Arre Chalo theek hai, par agli baar dhyaan rakho.",warning
"Saala bakwas banda, hat ja. 😂",severe
I agree with you on this point.,safe
"Itna bekaar kaam, tumhe sharam nahi aati? 🙏!",severe
"Ye baat bilkul galat hai, soch lo.",warning
"Itna bekaar kaam, tumhe sharam nahi aati? 😒",severe
"Good job yaar, shandar!",safe
Tu bilkul chutiya hai. 👌,severe
"This helped me a lot, thanks.",safe
Hi Interesting point — mujhe pasand aaya.,safe
Tujhse badi bewakoofi kisi mein nahi.,severe
"Chalo theek hai, par agli baar dhyaan rakho.",warning
"Aise mat bolo, ajeeb lagta hai. 🙂",warning
"Saala bakwas banda, hat ja.",severe
"Gandu aadmi, hat pagle.",severe
"Tumhara koi ilaaj nahi, bas ruk ja.!",severe
Hi Interesting point — mujhe pasand aaya. 🙏,safe
Hello Kya aap isko thoda aur detail mein bata sakte ho?,safe
Hello Interesting point — mujhe pasand aaya. 🙄,safe
"Tumhara koi ilaaj nahi, bas ruk ja. 😂😂!!!",severe
Hey Interesting point — mujhe pasand aaya. 😊,safe
"Great work, keep it up! 😒",safe
Ghatiya kaam kiya tumne. 🙏,warning
"Hello This helped me a lot, thanks.",safe
Tujhse badi bewakoofi kisi mein nahi. 😒!,severe
Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Hey , shaam karo 🙂",safe
"Bakwas band kar, samajh nahi aata kya?",warning
"Great work, keep it up! 😒",safe
Hello Can you explain this please? kya kar rahe ho?  🙄,safe
"Arre Ye baat bilkul galat hai, soch lo.",warning
Tu bilkul chutiya hai. 👍!!,severe
Tu bilkul chutiya hai. 👌,severe
"Aise mat bolo, ajeeb lagta hai. 😊",warning
"Kya bakwaas likhta hai tu, band kar.",severe
"Hello Hey , shaam karo 🙂",safe
"Arre Tu thoda sudhar, yaar. 😂😂",warning
Hey I agree with you on this point. Thx,safe
"Hello This helped me a lot, thanks.",safe
Tujhse badi bewakoofi kisi mein nahi.,severe
Tera dimag kharab hai yaar. 😂😂!!,severe
Jyada bakwaas mat kar yaar. 🙂,warning
"Bas ab aur sunna nahi, tum saale paagal ho. 😊!",severe
"Itna bekaar kaam, tumhe sharam nahi aati? 🙏!",severe
"Tumhara koi ilaaj nahi, bas ruk ja. 👍!!",severe
"Bas ab aur sunna nahi, tum saale paagal ho.",severe
"Gandu aadmi, hat pagle.",severe
Tu bilkul chutiya hai.,severe
"Thanks for sharing, bahut useful hai.",safe
"Arre Tumse expect nahi tha, thoda behtar karo. 👌",warning
"Arey Bakwas band kar, samajh nahi aata kya? 😂😂",warning
"Tumse expect nahi tha, thoda behtar karo.",warning
Kya aap isko thoda aur detail mein bata sakte ho?,safe
Ghatiya insaan ho tum.,severe
Ghatiya insaan ho tum. Hatao 😡!!!,severe
"Hello Good job yaar, shandar! 🙏",safe
Tera dimag kharab hai yaar.,severe
Jyada bakwaas mat kar yaar.,warning
"Bas ab aur sunna nahi, tum saale paagal ho.!!",severe
I agree with you on this point.,safe
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
"Kya bakwaas likhta hai tu, band kar. 👌",severe
Hi Kya aap isko thoda aur detail mein bata sakte ho? 😒,safe
"Gandu aadmi, hat pagle.",severe
"Kya bakwaas likhta hai tu, band kar. 🙂",severe
"Hi Great work, keep it up! 😒",safe
"Chalo theek hai, par agli baar dhyaan rakho.",warning
"Tu thoda sudhar, yaar.",warning
"Good job yaar, shandar!",safe
"Gandu aadmi, hat pagle.!!",severe
Hello Can you explain this please? kya kar rahe ho?  🙄,safe
"Bas ab aur sunna nahi, tum saale paagal ho. 🙂",severe
"Saala bakwas banda, hat ja. 🙄",severe
"Arey Tu thoda sudhar, yaar. 😡",warning
"Arre Ye baat bilkul galat hai, soch lo. 🙄",warning
Hello Interesting point — mujhe pasand aaya. 😒,safe
"Bas ab aur sunna nahi, tum saale paagal ho.",severe
"Tumse expect nahi tha, thoda behtar karo. 🙂",warning
"Hello Good job yaar, shandar! 😂",safe
"Tumse expect nahi tha, thoda behtar karo.",warning
"This helped me a lot, thanks.",safe
"Ye baat bilkul galat hai, soch lo. abhi 😒",warning
"Saala bakwas banda, hat ja. 😂😂",severe
"Arey Ye baat bilkul galat hai, soch lo.",warning
Arre Ghatiya kaam kiya tumne. 🙏,warning
Stop karo ye faltu posts.,warning
Hello Useful info — saved it 🙏,safe
"Bakwas band kar, samajh nahi aata kya?",warning
Useful info — saved it 🙏 😡,safe
"Kya bakwaas likhta hai tu, band kar.",severe
Tera dimag kharab hai yaar.,severe
Ghatiya kaam kiya tumne.,warning
"Hi Great work, keep it up! 😒 🙂",safe
"Ye baat bilkul galat hai, soch lo.",warning
"Kya bakwaas likhta hai tu, band kar.!!",severe
"Hey , shaam karo 🙂",safe
"Hello Good job yaar, shandar!",safe
"Hello Thanks for sharing, bahut useful hai. 🙄",safe
"Aise mat bolo, ajeeb lagta hai.",warning
"Aise mat bolo, ajeeb lagta hai. 👍",warning
Tu bilkul chutiya hai. 🙂!,severe
"Arey Ye baat bilkul galat hai, soch lo.",warning
"Kya bakwaas likhta hai tu, band kar.",severe
Tu bilkul chutiya hai. Abhi 😂,severe
Hello Can you explain this please? kya kar rahe ho? ,safe
Can you explain this please? kya kar rahe ho?  👍,safe
Hi Interesting point — mujhe pasand aaya.,safe
"Kya bakwaas likhta hai tu, band kar. Saala 😂",severe
"Tu thoda sudhar, yaar. 😡",warning
"Saala bakwas banda, hat ja. 😂",severe
Tujhse badi bewakoofi kisi mein nahi. 🙂,severe
"Bakwas band kar, samajh nahi aata kya?",warning
"Aise mat bolo, ajeeb lagta hai.",warning
"Thanks for sharing, bahut useful hai. 😂",safe
"Chalo theek hai, par agli baar dhyaan rakho. 👌",warning
Arre Stop karo ye faltu posts.,warning
"Hey , shaam karo 🙂 👍",safe
Tu bilkul chutiya hai. 🙏!,severe
"Great work, keep it up! 😒",safe
"Aise mat bolo, ajeeb lagta hai.",warning
Arre Ghatiya kaam kiya tumne.,warning
"Tumse expect nahi tha, thoda behtar karo.",warning
Tujhse badi bewakoofi kisi mein nahi. 😂!!,severe
"This helped me a lot, thanks. 😂",safe
Stop karo ye faltu posts. 😊,warning
"Tumse expect nahi tha, thoda behtar karo. 😡",warning
"Bas ab aur sunna nahi, tum saale paagal ho. 😂",severe
Tera dimag kharab hai yaar. Saala 🙄,severe
Arey Jyada bakwaas mat kar yaar. 😊,warning
Tera dimag kharab hai yaar. 😒,severe
"Gandu aadmi, hat pagle. 😒",severe
"Hi Great work, keep it up! 😒",safe
"Tumse expect nahi tha, thoda behtar karo.",warning
"Hi Thanks for sharing, bahut useful hai.",safe
Tujhse badi bewakoofi kisi mein nahi. 😡!!,severe
"Aise mat bolo, ajeeb lagta hai.",warning
"Saala bakwas banda, hat ja.",severe
"Arey Tu thoda sudhar, yaar. 😒",warning
Ghatiya insaan ho tum.,severe
"Hello This helped me a lot, thanks.",safe
"This helped me a lot, thanks.",safe
"Tumse expect nahi tha, thoda behtar karo.",warning
I agree with you on this point.,safe
"Arey Ye baat bilkul galat hai, soch lo.",warning
"Arre Aise mat bolo, ajeeb lagta hai. 🙂",warning
"Gandu aadmi, hat pagle. Saala 😂😂",severe
"Hi Good job yaar, shandar!",safe
"Great work, keep it up! 😒",safe
I agree with you on this point. 😂,safe
"Hi Great work, keep it up! 😒 🙄",safe
Jyada bakwaas mat kar yaar.,warning
Hi Can you explain this please? kya kar rahe ho?  😂,safe
"Kya bakwaas likhta hai tu, band kar.!!",severe
Ghatiya insaan ho tum. 😊!!,severe
"Bas ab aur sunna nahi, tum saale paagal ho.",severe
Hello Interesting point — mujhe pasand aaya.,safe
Interesting point — mujhe pasand aaya.,safe
Interesting point — mujhe pasand aaya. 🙂,safe
I agree with you on this point. 👍,safe
Ghatiya insaan ho tum. 😡,severe
"Ye baat bilkul galat hai, soch lo.",warning
"This helped me a lot, thanks. 😊",safe
Tera dimag kharab hai yaar. Saala,severe
"This helped me a lot, thanks. 🙂",safe
Ghatiya insaan ho tum. Saala 👌,severe
"Arey Please bhai, thoda mature bano.",warning
Tujhse badi bewakoofi kisi mein nahi. 👍!,severe
"Tumse expect nahi tha, thoda behtar karo.",warning
Can you explain this please? kya kar rahe ho? ,safe
Hi I agree with you on this point.,safe
"Hi This helped me a lot, thanks. 😡",safe
"Arey Tu thoda sudhar, yaar.",warning
"Hello Good job yaar, shandar!",safe
Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Arre Tumse expect nahi tha, thoda behtar karo. 😂😂",warning
"Arey Chalo theek hai, par agli baar dhyaan rakho.",warning
"Great work, keep it up! 😒 😂😂",safe
"Hey , shaam karo 🙂",safe
Tujhse badi bewakoofi kisi mein nahi. 🙄,severe
"Bas ab aur sunna nahi, tum saale paagal ho. Hatao 🙏!",severe
Tera dimag kharab hai yaar. 👌,severe
"Arey Ye baat bilkul galat hai, soch lo. 😡",warning
"Arre Aise mat bolo, ajeeb lagta hai.",warning
Tera dimag kharab hai yaar.,severe
"Tumhara koi ilaaj nahi, bas ruk ja.",severe
"Great work, keep it up! 😒 👍",safe
"Kya bakwaas likhta hai tu, band kar. 😂!!",severe
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
Can you explain this please? kya kar rahe ho?  😂,safe
Ghatiya kaam kiya tumne.,warning
"Arre Tumse expect nahi tha, thoda behtar karo.",warning
"Tu thoda sudhar, yaar. bas 👍",warning
"Good job yaar, shandar! 😂😂",safe
"Hi Hey , shaam karo 🙂 😂",safe
"Kya bakwaas likhta hai tu, band kar. 👍",severe
I agree with you on this point.,safe
"Kya bakwaas likhta hai tu, band kar. 😒",severe
"Hello Great work, keep it up! 😒 Thx",safe
Tujhse badi bewakoofi kisi mein nahi.,severe
"Kya bakwaas likhta hai tu, band kar. 🙏!",severe
"Gandu aadmi, hat pagle. Saala 🙏!!",severe
"Thanks for sharing, bahut useful hai. 😂😂",safe
"Hi This helped me a lot, thanks.",safe
Ghatiya kaam kiya tumne.,warning
"Ye baat bilkul galat hai, soch lo. 😒",warning
"Hi Thanks for sharing, bahut useful hai.",safe
"Gandu aadmi, hat pagle.",severe
Kya aap isko thoda aur detail mein bata sakte ho? 😡,safe
Kya aap isko thoda aur detail mein bata sakte ho? awesome,safe
Ghatiya insaan ho tum. 😂😂,severe
Tera dimag kharab hai yaar.,severe
Hey Kya aap isko thoda aur detail mein bata sakte ho? 👍,safe
Stop karo ye faltu posts.,warning
"Itna bekaar kaam, tumhe sharam nahi aati? 😒",severe
Arey Stop karo ye faltu posts.,warning
"Itna bekaar kaam, tumhe sharam nahi aati? 🙄",severe
"Hi Thanks for sharing, bahut useful hai.",safe
"Ye baat bilkul galat hai, soch lo. 😂",warning
"Tu thoda sudhar, yaar.",warning
Tera dimag kharab hai yaar. 🙂,severe
"Bakwas band kar, samajh nahi aata kya?",warning
Tujhse badi bewakoofi kisi mein nahi. 😊,severe
Tera dimag kharab hai yaar. Abhi 🙄!,severe
"Saala bakwas banda, hat ja.",severe
Tu bilkul chutiya hai. Bhag 😒,severe
"Thanks for sharing, bahut useful hai.",safe
"Chalo theek hai, par agli baar dhyaan rakho.",warning
"Arey Tu thoda sudhar, yaar. thoda 🙂",warning
"Good job yaar, shandar! Thanks",safe
"Tumse expect nahi tha, thoda behtar karo.",warning
"Aise mat bolo, ajeeb lagta hai.",warning
Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Tu thoda sudhar, yaar.",warning
"Gandu aadmi, hat pagle. Hatao 😡!",severe
"Hello Good job yaar, shandar!",safe
"Hello Thanks for sharing, bahut useful hai.",safe
Ghatiya insaan ho tum. 👌,severe
Kya aap isko thoda aur detail mein bata sakte ho? 👍,safe
Hello I agree with you on this point.,safe
"Gandu aadmi, hat pagle. 🙏!",severe
Hi Can you explain this please? kya kar rahe ho?  😊,safe
"Arey Aise mat bolo, ajeeb lagta hai.",warning
Arre Jyada bakwaas mat kar yaar. please 😂😂,warning
Tera dimag kharab hai yaar. 😊,severe
"Kya bakwaas likhta hai tu, band kar. Abhi 🙂!!",severe
"Aise mat bolo, ajeeb lagta hai. 🙂",warning
Ghatiya insaan ho tum. 😒!!!,severe
Tujhse badi bewakoofi kisi mein nahi. 😂,severe
"Hey , shaam karo 🙂 badiya",safe
"Arey Aise mat bolo, ajeeb lagta hai. abhi 😒",warning
"Arre Bakwas band kar, samajh nahi aata kya?",warning
"Saala bakwas banda, hat ja. 😂",severe
"Saala bakwas banda, hat ja.",severe
"Arey Tu thoda sudhar, yaar.",warning
"This helped me a lot, thanks. 🙂",safe
Ghatiya insaan ho tum. 🙏!,severe
Useful info — saved it 🙏,safe
"Hi This helped me a lot, thanks. 😂😂",safe
"Hi This helped me a lot, thanks.",safe
Arre Jyada bakwaas mat kar yaar. bas,warning
Tu bilkul chutiya hai.,severe
"Gandu aadmi, hat pagle.!!",severe
Hello Useful info — saved it 🙏,safe
"Hi Good job yaar, shandar! 👌",safe
"Bakwas band kar, samajh nahi aata kya?",warning
Kya aap isko thoda aur detail mein bata sakte ho?,safe
Arey Stop karo ye faltu posts.,warning
"Aise mat bolo, ajeeb lagta hai.",warning
"Arre Ye baat bilkul galat hai, soch lo.",warning
Can you explain this please? kya kar rahe ho? ,safe
Arre Stop karo ye faltu posts. please 👍,warning
Tera dimag kharab hai yaar.!!,severe
"Arre Tumse expect nahi tha, thoda behtar karo.",warning
"Saala bakwas banda, hat ja.!",severe
"Bas ab aur sunna nahi, tum saale paagal ho.!",severe
"Bas ab aur sunna nahi, tum saale paagal ho. 👍",severe
I agree with you on this point. 🙂,safe
"Arey Tu thoda sudhar, yaar.",warning
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
"Chalo theek hai, par agli baar dhyaan rakho.",warning
"Hi This helped me a lot, thanks.",safe
"Bas ab aur sunna nahi, tum saale paagal ho.!!",severe
"Arey Tumse expect nahi tha, thoda behtar karo.",warning
"Itna bekaar kaam, tumhe sharam nahi aati? 😡",severe
Tujhse badi bewakoofi kisi mein nahi.,severe
"Hi Hey , shaam karo 🙂 😊",safe
"Saala bakwas banda, hat ja.!",severe
"Arey Aise mat bolo, ajeeb lagta hai. 🙂",warning
"Hi Good job yaar, shandar!",safe
Ghatiya insaan ho tum. 😡,severe
"Arey Ye baat bilkul galat hai, soch lo. 👌",warning
"Gandu aadmi, hat pagle. 👍",severe
"Good job yaar, shandar!",safe
Tera dimag kharab hai yaar. 😂😂,severe
Useful info — saved it 🙏,safe
Tera dimag kharab hai yaar. 🙄!!,severe
"Kya bakwaas likhta hai tu, band kar. 🙂",severe
"Saala bakwas banda, hat ja.",severe
"Arey Aise mat bolo, ajeeb lagta hai. 👍",warning
Hi Kya aap isko thoda aur detail mein bata sakte ho?,safe
Tujhse badi bewakoofi kisi mein nahi. 😂,severe
Tu bilkul chutiya hai. Abhi 😡!,severe
"Arey Tumse expect nahi tha, thoda behtar karo. thoda",warning
"Thanks for sharing, bahut useful hai.",safe
I agree with you on this point.,safe
I agree with you on this point.,safe
Arre Jyada bakwaas mat kar yaar. 😒,warning
Tera dimag kharab hai yaar.,severe
Useful info — saved it 🙏,safe
"Hi Good job yaar, shandar!",safe
"Arre Please bhai, thoda mature bano.",warning
"Arre Please bhai, thoda mature bano.",warning
Interesting point — mujhe pasand aaya.,safe
Stop karo ye faltu posts. 🙄,warning
Kya aap isko thoda aur detail mein bata sakte ho? 😂😂,safe
Arey Stop karo ye faltu posts.,warning
"Tumse expect nahi tha, thoda behtar karo. 👌",warning
"Great work, keep it up! 😒 😒",safe
"This helped me a lot, thanks. 🙂",safe
Ghatiya insaan ho tum. 😂😂,severe
"Bakwas band kar, samajh nahi aata kya?",warning
"Arre Chalo theek hai, par agli baar dhyaan rakho.",warning
"Bas ab aur sunna nahi, tum saale paagal ho. 👍",severe
Tu bilkul chutiya hai. 😊!!,severe
"Tumhara koi ilaaj nahi, bas ruk ja.",severe
"Hi This helped me a lot, thanks.",safe
"Great work, keep it up! 😒 🙏",safe
Tujhse badi bewakoofi kisi mein nahi. 👍,severe
Hi I agree with you on this point.,safe
"Good job yaar, shandar! 🙂",safe
Hello Useful info — saved it 🙏,safe
Arey Stop karo ye faltu posts.,warning
Useful info — saved it 🙏,safe
Kya aap isko thoda aur detail mein bata sakte ho? 🙄,safe
"Arey Ye baat bilkul galat hai, soch lo. 👍",warning
"Saala bakwas banda, hat ja. Bhag 👍",severe
"Arey Please bhai, thoda mature bano.",warning
"Hi Great work, keep it up! 😒",safe
Hello Interesting point — mujhe pasand aaya.,safe
Tujhse badi bewakoofi kisi mein nahi. 👌!,severe
"Arey Please bhai, thoda mature bano.",warning
"Hey , shaam karo 🙂",safe
"Itna bekaar kaam, tumhe sharam nahi aati?",severe
Arre Ghatiya kaam kiya tumne.,warning
"Arre Tu thoda sudhar, yaar. 😂😂",warning
Arey Jyada bakwaas mat kar yaar.,warning
"Gandu aadmi, hat pagle.!!",severe
Hi Can you explain this please? kya kar rahe ho?  Thx,safe
"Thanks for sharing, bahut useful hai.",safe
"Good job yaar, shandar! 😒",safe
"Please bhai, thoda mature bano. abhi 🙏",warning
"Kya bakwaas likhta hai tu, band kar.!",severe
"Tumse expect nahi tha, thoda behtar karo.",warning
"Tu thoda sudhar, yaar.",warning
"Tumhara koi ilaaj nahi, bas ruk ja.",severe
"Bas ab aur sunna nahi, tum saale paagal ho. 😂",severe
Hello Useful info — saved it 🙏 🙂,safe
"Gandu aadmi, hat pagle.",severe
"Tumse expect nahi tha, thoda behtar karo.",warning
"This helped me a lot, thanks.",safe
Tera dimag kharab hai yaar. Bhag 😡!!,severe
Stop karo ye faltu posts. 😊,warning
"Chalo theek hai, par agli baar dhyaan rakho. 👌",warning
"Please bhai, thoda mature bano.",warning
Hello Useful info — saved it 🙏,safe
"Kya bakwaas likhta hai tu, band kar.",severe
"Arre Tumse expect nahi tha, thoda behtar karo. bas",warning
"Bakwas band kar, samajh nahi aata kya? 😡",warning
Ghatiya insaan ho tum. 😡,severe
"Hey , shaam karo 🙂",safe
Jyada bakwaas mat kar yaar.,warning
"Saala bakwas banda, hat ja.",severe
Tujhse badi bewakoofi kisi mein nahi. Saala 🙄,severe
Interesting point — mujhe pasand aaya.,safe
"Hello This helped me a lot, thanks.",safe
Arey Stop karo ye faltu posts.,warning
"Gandu aadmi, hat pagle.!",severe
Can you explain this please? kya kar rahe ho?  😒,safe
"Kya bakwaas likhta hai tu, band kar. 🙄",severe
Hello Interesting point — mujhe pasand aaya. 👌,safe
"Bakwas band kar, samajh nahi aata kya? please",warning
Stop karo ye faltu posts.,warning
Hello Interesting point — mujhe pasand aaya.,safe
Arre Stop karo ye faltu posts. 😒,warning
Interesting point — mujhe pasand aaya. 😒,safe
Arey Ghatiya kaam kiya tumne.,warning
"Great work, keep it up! 😒",safe
"Gandu aadmi, hat pagle. 🙏",severe
"Hello Good job yaar, shandar! 😂",safe
"Tumhara koi ilaaj nahi, bas ruk ja.!!",severe
Tu bilkul chutiya hai.,severe
"Arey Tumse expect nahi tha, thoda behtar karo. bas",warning
Tera dimag kharab hai yaar. Bhag 👍!!,severe
"Itna bekaar kaam, tumhe sharam nahi aati? 🙄",severe
"Good job yaar, shandar!",safe
Hello Interesting point — mujhe pasand aaya.,safe
Kya aap isko thoda aur detail mein bata sakte ho?,safe
"Hello Great work, keep it up! 😒 😒",safe
"Aise mat bolo, ajeeb lagta hai.",warning
"Please bhai, thoda mature bano.",warning
Tujhse badi bewakoofi kisi mein nahi. 👌!!,severe
"Arey Bakwas band kar, samajh nahi aata kya?",warning
"Bas ab aur sunna nahi, tum saale paagal ho. 🙏!",severe
Arre Jyada bakwaas mat kar yaar. 😒,warning
"Saala bakwas banda, hat ja.",severe
Hello Can you explain this please? kya kar rahe ho?  🙂,safe
"Hey , shaam karo 🙂",safe
Hello I agree with you on this point.,safe
"Hi This helped me a lot, thanks. 😂😂",safe
"Hey , shaam karo 🙂",safe
Ghatiya insaan ho tum.,severe
Tu bilkul chutiya hai. Abhi!!,severe
"Ye baat bilkul galat hai, soch lo.",warning
"Bas ab aur sunna nahi, tum saale paagal ho. 🙏",severe
"Bakwas band kar, samajh nahi aata kya?",warning
"Hi Great work, keep it up! 😒",safe
